Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257160,1,OK,0.8444015,-0.3706146,-0.3868216,0.0000000,52.909,-1.308,-145.719,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257168,1,OK,0.8427200,-0.3726671,-0.3885129,0.0000000,52.887,-2.714,-144.359,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257176,1,OK,0.8407881,-0.3755445,-0.3899252,0.0000000,52.915,-4.188,-143.096,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257184,1,OK,0.8397238,-0.3778485,-0.3899928,0.0000000,52.880,-5.457,-141.136,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257192,1,OK,0.8383734,-0.3797293,-0.3910698,0.0000000,52.934,-6.563,-139.106,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257200,1,OK,0.8365260,-0.3825068,-0.3923173,0.0000000,52.891,-7.657,-136.571,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257208,1,OK,0.8341211,-0.3858662,-0.3941438,0.0000000,52.943,-8.543,-134.072,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257216,1,OK,0.8318462,-0.3894148,-0.3954592,0.0000000,52.894,-9.297,-131.316,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257224,1,OK,0.8296496,-0.3919878,-0.3975263,0.0000000,52.946,-9.741,-128.603,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257232,1,OK,0.8270013,-0.3950604,-0.3999951,0.0000000,52.964,-9.986,-125.773,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257240,1,OK,0.8240277,-0.3987381,-0.4024752,0.0000000,52.952,-9.890,-122.728,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257248,1,OK,0.8204187,-0.4027206,-0.4058684,0.0000000,52.967,-9.696,-119.850,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257256,1,OK,0.8174320,-0.4056586,-0.4089572,0.0000000,52.968,-9.296,-116.891,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257264,1,OK,0.8146329,-0.4088094,-0.4113977,0.0000000,52.964,-8.827,-113.950,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257272,1,OK,0.8122833,-0.4107388,-0.4141129,0.0000000,53.003,-8.235,-111.051,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257280,1,OK,0.8101001,-0.4123924,-0.4167376,0.0000000,53.060,-7.551,-108.117,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257288,1,OK,0.8078090,-0.4144682,-0.4191190,0.0000000,53.076,-6.673,-105.091,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257296,1,OK,0.8053991,-0.4161711,-0.4220592,0.0000000,53.082,-5.875,-102.397,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257304,1,OK,0.8036061,-0.4167661,-0.4248803,0.0000000,53.098,-4.883,-99.942,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257312,1,OK,0.8022485,-0.4184765,-0.4257637,0.0000000,53.104,-3.685,-97.563,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257320,1,OK,0.8013002,-0.4193077,-0.4267306,0.0000000,53.087,-2.318,-95.454,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257328,1,OK,0.7999452,-0.4199881,-0.4285995,0.0000000,53.138,-0.970,-93.837,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257336,1,OK,0.7992162,-0.4202243,-0.4297267,0.0000000,53.159,0.665,-92.298,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257344,1,OK,0.7983754,-0.4211246,-0.4304077,0.0000000,53.187,2.436,-90.827,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257352,1,OK,0.7975592,-0.4219483,-0.4311136,0.0000000,53.231,4.321,-89.438,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257360,1,OK,0.7970977,-0.4220770,-0.4318406,0.0000000,53.254,6.174,-88.127,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257368,1,OK,0.7976067,-0.4209941,-0.4319576,0.0000000,53.255,8.104,-86.813,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257376,1,OK,0.7977414,-0.4203561,-0.4323302,0.0000000,53.287,10.164,-85.628,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257384,1,OK,0.7969458,-0.4206596,-0.4335008,0.0000000,53.332,12.367,-84.536,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257392,1,OK,0.7964522,-0.4207215,-0.4343469,0.0000000,53.381,14.652,-83.497,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257400,1,OK,0.7959534,-0.4203329,-0.4356356,0.0000000,53.407,16.877,-82.691,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257408,1,OK,0.7955214,-0.4199908,-0.4367532,0.0000000,53.465,19.227,-82.095,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257416,1,OK,0.7956138,-0.4194871,-0.4370690,0.0000000,53.512,21.685,-81.674,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257424,1,OK,0.7961437,-0.4187317,-0.4368283,0.0000000,53.558,24.047,-81.509,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257432,1,OK,0.7969326,-0.4177390,-0.4363399,0.0000000,53.611,26.446,-81.526,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257440,1,OK,0.7978303,-0.4168777,-0.4355224,0.0000000,53.649,28.641,-81.884,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257448,1,OK,0.7993976,-0.4150138,-0.4344272,0.0000000,53.692,30.833,-82.369,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257456,1,OK,0.8009541,-0.4132210,-0.4332677,0.0000000,53.730,32.878,-83.177,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257464,1,OK,0.8025646,-0.4110971,-0.4323068,0.0000000,53.783,34.882,-84.374,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257472,1,OK,0.8043526,-0.4087137,-0.4312423,0.0000000,53.823,36.780,-85.919,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257480,1,OK,0.8060096,-0.4061745,-0.4305471,0.0000000,53.868,38.506,-87.765,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257488,1,OK,0.8079463,-0.4036279,-0.4293103,0.0000000,53.890,40.135,-89.603,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257496,1,OK,0.8100866,-0.4014438,-0.4273202,0.0000000,53.914,41.785,-91.656,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257504,1,OK,0.8122184,-0.3983604,-0.4261575,0.0000000,53.946,43.305,-93.907,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257512,1,OK,0.8141427,-0.3952766,-0.4253563,0.0000000,54.009,44.576,-96.500,0.0000000,0
